timestamp,time,underlying_price,strike,type,bid_px,ask_px,trade_px,OI,delta,volatility,gamma,theta,vega,days_to_expiry,intrinsic_value,time_value,days_to_expiry
1567659480100000000,10:28:00.100000000,2716603.3285,2870000.0000,call,20.0000,30.0000,20.0000,35280.0000,0.0000,0.7799,0.0000,-6.7000,3.5979,0.2099,0.0000,20.0000,0.2099
1567659480100000000,10:28:00.100000000,2716603.3285,2870000.0000,put,147360.0000,151920.0000,159125.0000,200.0000,-1.0000,0.0001,0.0000,4.7000,0.0000,0.2097,153396.6715,5728.3285,0.2097
1567659480100000000,10:28:00.100000000,2716603.3285,2880000.0000,call,10.0000,20.0000,15.0000,39720.0000,0.0000,0.7784,0.0000,-4.3000,2.3383,0.2159,0.0000,15.0000,0.2159
1567659480100000000,10:28:00.100000000,2716603.3285,2890000.0000,call,15.0000,25.0000,25.0000,29540.0000,0.0000,0.8526,0.0000,-5.7000,2.7679,0.2099,0.0000,25.0000,0.2099
1567659480100000000,10:28:00.100000000,2716603.3285,2890000.0000,put,167360.0000,175600.0000,178920.0000,100.0000,-1.0000,0.0001,0.0000,4.7000,0.0000,0.2097,173396.6715,5523.3285,0.2097
1567659480100000000,10:28:00.100000000,2716603.3285,2900000.0000,call,15.0000,25.0000,25.0000,153560.0000,0.0000,0.8956,0.0000,-5.7000,2.6563,0.2101,0.0000,25.0000,0.2101
1567659480100000000,10:28:00.100000000,2716603.3285,2910000.0000,call,10.0000,30.0000,15.0000,5540.0000,0.0000,0.9224,0.0000,-5.5000,2.5897,0.2174,0.0000,15.0000,0.2174
1567659480100000000,10:28:00.100000000,2716603.3285,2920000.0000,call,15.0000,20.0000,20.0000,6460.0000,0.0000,0.9654,0.0000,-5.1000,2.2177,0.2122,0.0000,20.0000,0.2122
1567659480100000000,10:28:00.100000000,2716603.3285,2930000.0000,call,15.0000,20.0000,15.0000,1400.0000,0.0000,0.9678,0.0000,-4.7000,2.2293,0.2299,0.0000,15.0000,0.2299
1567659480100000000,10:28:00.100000000,2716603.3285,2940000.0000,call,15.0000,35.0000,15.0000,1980.0000,0.0000,1.0753,0.0000,-7.0000,2.7490,0.2142,0.0000,15.0000,0.2142
1567659480100000000,10:28:00.100000000,2716603.3285,2950000.0000,call,15.0000,25.0000,20.0000,41660.0000,0.0000,1.1085,0.0000,-5.9000,2.2166,0.2098,0.0000,20.0000,0.2098
1567659540100000000,10:29:00.100000000,2716373.4653,2520000.0000,put,10.0000,25.0000,10.0000,6520.0000,-0.0100,1.0020,0.0000,-5.0000,2.1258,0.2144,0.0000,10.0000,0.2144
1567659540100000000,10:29:00.100000000,2716373.4653,2530000.0000,put,15.0000,25.0000,35.0000,1380.0000,-0.0100,0.9478,0.0000,-5.4000,2.5075,0.2218,0.0000,35.0000,0.2218
1567659540100000000,10:29:00.100000000,2716373.4653,2540000.0000,put,15.0000,20.0000,20.0000,87820.0000,-0.0100,0.9151,0.0000,-5.0000,2.2849,0.2092,0.0000,20.0000,0.2092
1567659540100000000,10:29:00.100000000,2716373.4653,2550000.0000,put,20.0000,25.0000,20.0000,100900.0000,-0.0100,0.8839,0.0000,-6.2000,2.9367,0.2099,0.0000,20.0000,0.2099
1567659540100000000,10:29:00.100000000,2716373.4653,2560000.0000,put,20.0000,30.0000,25.0000,37860.0000,-0.0100,0.8370,0.0000,-6.7000,3.3577,0.2120,0.0000,25.0000,0.2120
1567659540100000000,10:29:00.100000000,2716373.4653,2570000.0000,put,10.0000,20.0000,20.0000,42620.0000,-0.0100,0.7574,0.0000,-4.3000,2.3651,0.2093,0.0000,20.0000,0.2093
1567659540100000000,10:29:00.100000000,2716373.4653,2580000.0000,put,25.0000,35.0000,25.0000,45180.0000,-0.0100,0.7525,0.0000,-7.7000,4.2762,0.2098,0.0000,25.0000,0.2098
1567659540100000000,10:29:00.100000000,2716373.4653,2590000.0000,put,25.0000,40.0000,40.0000,37380.0000,-0.0100,0.7076,0.0000,-8.2000,4.8127,0.2090,0.0000,40.0000,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2600000.0000,put,40.0000,45.0000,45.0000,313720.0000,-0.0100,0.6732,0.0000,-10.1000,6.2764,0.2090,0.0000,45.0000,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2610000.0000,call,107785.0000,110950.0000,108560.0000,20.0000,0.9100,1.2054,0.0002,-284.5000,97.2781,0.2090,106373.4653,2186.5347,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2610000.0000,put,50.0000,60.0000,50.0000,105900.0000,-0.0100,0.6368,0.0000,-12.4000,8.1384,0.2090,0.0000,50.0000,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2620000.0000,put,60.0000,65.0000,60.0000,282560.0000,-0.0100,0.5902,0.0000,-13.6000,9.6120,0.2090,0.0000,60.0000,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2630000.0000,put,110.0000,115.0000,110.0000,320900.0000,-0.0100,0.5728,0.0001,-21.6000,15.7672,0.2090,0.0000,110.0000,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2640000.0000,call,78850.0000,80390.0000,80000.0000,2220.0000,0.8900,0.9598,0.0003,-274.9000,118.0388,0.2090,76373.4653,3626.5347,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2640000.0000,put,210.0000,220.0000,215.0000,530000.0000,-0.0200,0.5607,0.0001,-35.6000,26.5653,0.2090,0.0000,215.0000,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2650000.0000,call,69180.0000,69845.0000,69545.0000,49680.0000,0.8800,0.8579,0.0003,-257.7000,123.6743,0.2090,66373.4653,3171.5347,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2650000.0000,put,370.0000,375.0000,370.0000,1299160.0000,-0.0300,0.5414,0.0002,-53.2000,41.1745,0.2090,0.0000,370.0000,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2660000.0000,call,59600.0000,60090.0000,59750.0000,10140.0000,0.8600,0.7878,0.0004,-263.8000,137.9331,0.2090,56373.4653,3376.5347,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2660000.0000,put,610.0000,620.0000,615.0000,636960.0000,-0.0500,0.5176,0.0003,-75.3000,60.9237,0.2090,0.0000,615.0000,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2670000.0000,call,50125.0000,50605.0000,50165.0000,27600.0000,0.8400,0.7228,0.0005,-274.0000,156.3310,0.2090,46373.4653,3791.5347,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2670000.0000,put,1015.0000,1025.0000,1025.0000,746960.0000,-0.0800,0.4937,0.0004,-104.3000,88.5151,0.2090,0.0000,1025.0000,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2680000.0000,call,40855.0000,41050.0000,41010.0000,103980.0000,0.8000,0.6515,0.0006,-279.3000,176.9018,0.2090,36373.4653,4636.5347,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2680000.0000,put,1735.0000,1745.0000,1730.0000,830340.0000,-0.1200,0.4734,0.0006,-142.7000,126.4441,0.2090,0.0000,1730.0000,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2690000.0000,call,32095.0000,32255.0000,32045.0000,89280.0000,0.7500,0.5996,0.0008,-296.6000,204.4671,0.2090,26373.4653,5671.5347,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2690000.0000,put,2860.0000,2880.0000,2860.0000,672060.0000,-0.1900,0.4497,0.0009,-182.8000,170.6131,0.2090,0.0000,2860.0000,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2700000.0000,call,23990.0000,24085.0000,24080.0000,395060.0000,0.6700,0.5540,0.0010,-311.5000,232.7315,0.2090,16373.4653,7706.5347,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2700000.0000,put,4785.0000,4820.0000,4815.0000,916060.0000,-0.2800,0.4315,0.0012,-223.2000,217.3851,0.2090,0.0000,4815.0000,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2710000.0000,call,17185.0000,17260.0000,17300.0000,527800.0000,0.5700,0.5308,0.0011,-325.7000,254.4970,0.2090,6373.4653,10926.5347,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2710000.0000,put,7845.0000,7875.0000,7875.0000,468760.0000,-0.4100,0.4164,0.0014,-249.0000,251.7159,0.2090,0.0000,7875.0000,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2720000.0000,call,11680.0000,11725.0000,11750.0000,962500.0000,0.4600,0.5162,0.0012,-320.7000,258.0624,0.2090,0.0000,11750.0000,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2720000.0000,put,12285.0000,12345.0000,12275.0000,351660.0000,-0.5600,0.4028,0.0015,-245.4000,257.1489,0.2090,3626.5347,8648.4653,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2730000.0000,call,7610.0000,7650.0000,7625.0000,1144220.0000,0.3400,0.5122,0.0011,-295.0000,239.4620,0.2090,0.0000,7625.0000,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2730000.0000,put,18155.0000,18275.0000,18295.0000,138480.0000,-0.7100,0.3858,0.0014,-204.4000,224.9123,0.2090,13626.5347,4668.4653,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2740000.0000,call,4660.0000,4670.0000,4665.0000,903060.0000,0.2400,0.5081,0.0009,-247.3000,202.5118,0.2090,0.0000,4665.0000,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2740000.0000,put,25150.0000,25295.0000,25235.0000,31000.0000,-0.8600,0.3429,0.0010,-119.1000,149.8914,0.2090,23626.5347,1608.4653,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2750000.0000,call,2685.0000,2700.0000,2700.0000,2066980.0000,0.1500,0.5063,0.0007,-190.0000,156.2474,0.2090,0.0000,2700.0000,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2750000.0000,put,33195.0000,33415.0000,33630.0000,59640.0000,-1.0000,0.0001,0.0000,4.5000,0.0000,0.2090,33626.5347,3.4653,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2760000.0000,call,1325.0000,1335.0000,1335.0000,1226580.0000,0.0800,0.4932,0.0005,-124.9000,105.5037,0.2090,0.0000,1335.0000,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2770000.0000,call,565.0000,575.0000,570.0000,1045580.0000,0.0400,0.4788,0.0003,-70.5000,61.3838,0.2090,0.0000,570.0000,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2780000.0000,call,230.0000,235.0000,235.0000,736240.0000,0.0200,0.4721,0.0002,-36.6000,32.3194,0.2090,0.0000,235.0000,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2790000.0000,call,100.0000,105.0000,105.0000,408220.0000,0.0000,0.4771,0.0001,-19.5000,17.0426,0.2090,0.0000,105.0000,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2800000.0000,call,70.0000,75.0000,75.0000,1148620.0000,0.0000,0.5108,0.0001,-15.0000,12.2337,0.2090,0.0000,75.0000,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2810000.0000,call,45.0000,50.0000,50.0000,199300.0000,0.0000,0.5382,0.0000,-10.8000,8.3366,0.2090,0.0000,50.0000,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2820000.0000,call,35.0000,40.0000,40.0000,159680.0000,0.0000,0.5743,0.0000,-9.0000,6.5102,0.2090,0.0000,40.0000,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2820000.0000,put,99525.0000,102000.0000,108935.0000,2780.0000,-1.0000,0.0001,0.0000,4.6000,0.0000,0.2090,103626.5347,5308.4653,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2830000.0000,call,35.0000,40.0000,35.0000,203280.0000,0.0000,0.6226,0.0000,-9.1000,6.0696,0.2090,0.0000,35.0000,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2830000.0000,put,109105.0000,112200.0000,119130.0000,900.0000,-1.0000,0.0001,0.0000,4.6000,0.0000,0.2090,113626.5347,5503.4653,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2840000.0000,call,25.0000,30.0000,25.0000,71740.0000,0.0000,0.6515,0.0000,-7.1000,4.5346,0.2090,0.0000,25.0000,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2840000.0000,put,117400.0000,123775.0000,125000.0000,400.0000,-1.0000,0.0001,0.0000,4.6000,0.0000,0.2091,123626.5347,1373.4653,0.2091
1567659540100000000,10:29:00.100000000,2716373.4653,2850000.0000,call,20.0000,25.0000,25.0000,304440.0000,0.0000,0.6851,0.0000,-6.1000,3.6670,0.2090,0.0000,25.0000,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2850000.0000,put,129415.0000,131985.0000,138925.0000,5900.0000,-1.0000,0.0001,0.0000,4.6000,0.0000,0.2090,133626.5347,5298.4653,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2860000.0000,call,25.0000,30.0000,30.0000,48080.0000,0.0000,0.7428,0.0000,-7.2000,4.0471,0.2095,0.0000,30.0000,0.2095
1567659540100000000,10:29:00.100000000,2716373.4653,2860000.0000,put,137825.0000,142155.0000,149125.0000,260.0000,-1.0000,0.0001,0.0000,4.7000,0.0000,0.2090,143626.5347,5498.4653,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2870000.0000,call,20.0000,30.0000,20.0000,35280.0000,0.0000,0.7808,0.0000,-6.7000,3.5888,0.2099,0.0000,20.0000,0.2099
1567659540100000000,10:29:00.100000000,2716373.4653,2870000.0000,put,147820.0000,152190.0000,159125.0000,200.0000,-1.0000,0.0001,0.0000,4.7000,0.0000,0.2090,153626.5347,5498.4653,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2880000.0000,call,10.0000,20.0000,15.0000,39720.0000,0.0000,0.7794,0.0000,-4.3000,2.3339,0.2159,0.0000,15.0000,0.2159
1567659540100000000,10:29:00.100000000,2716373.4653,2890000.0000,call,15.0000,25.0000,25.0000,29540.0000,0.0000,0.8536,0.0000,-5.7000,2.7622,0.2099,0.0000,25.0000,0.2099
1567659540100000000,10:29:00.100000000,2716373.4653,2890000.0000,put,167815.0000,175965.0000,178920.0000,100.0000,-1.0000,0.0001,0.0000,4.7000,0.0000,0.2090,173626.5347,5293.4653,0.2090
1567659540100000000,10:29:00.100000000,2716373.4653,2900000.0000,call,15.0000,25.0000,25.0000,153560.0000,0.0000,0.8966,0.0000,-5.7000,2.6511,0.2101,0.0000,25.0000,0.2101
1567659540100000000,10:29:00.100000000,2716373.4653,2910000.0000,call,10.0000,30.0000,15.0000,5540.0000,0.0000,0.9234,0.0000,-5.5000,2.5854,0.2174,0.0000,15.0000,0.2174
1567659540100000000,10:29:00.100000000,2716373.4653,2920000.0000,call,15.0000,20.0000,20.0000,6460.0000,0.0000,0.9669,0.0000,-5.1000,2.2250,0.2122,0.0000,20.0000,0.2122
1567659540100000000,10:29:00.100000000,2716373.4653,2930000.0000,call,15.0000,20.0000,15.0000,1400.0000,0.0000,0.9688,0.0000,-4.7000,2.2269,0.2299,0.0000,15.0000,0.2299
1567659540100000000,10:29:00.100000000,2716373.4653,2940000.0000,call,15.0000,35.0000,15.0000,1980.0000,0.0000,1.0762,0.0000,-7.0000,2.7447,0.2142,0.0000,15.0000,0.2142
1567659540100000000,10:29:00.100000000,2716373.4653,2950000.0000,call,15.0000,25.0000,20.0000,41660.0000,0.0000,1.1094,0.0000,-5.9000,2.2134,0.2098,0.0000,20.0000,0.2098
1567659600100000000,10:30:00.100000000,2716797.3501,2520000.0000,put,10.0000,25.0000,10.0000,6520.0000,-0.0100,1.0040,0.0000,-5.0000,2.1234,0.2144,0.0000,10.0000,0.2144
1567659600100000000,10:30:00.100000000,2716797.3501,2530000.0000,put,15.0000,25.0000,35.0000,1380.0000,-0.0100,0.9493,0.0000,-5.4000,2.4927,0.2218,0.0000,35.0000,0.2218
1567659600100000000,10:30:00.100000000,2716797.3501,2540000.0000,put,15.0000,20.0000,20.0000,87820.0000,-0.0100,0.9180,0.0000,-5.1000,2.2842,0.2089,0.0000,20.0000,0.2089
1567659600100000000,10:30:00.100000000,2716797.3501,2550000.0000,put,15.0000,25.0000,15.0000,99920.0000,-0.0100,0.8790,0.0000,-5.6000,2.6546,0.2087,0.0000,15.0000,0.2087
1567659600100000000,10:30:00.100000000,2716797.3501,2560000.0000,put,20.0000,30.0000,25.0000,37860.0000,-0.0100,0.8389,0.0000,-6.7000,3.3494,0.2120,0.0000,25.0000,0.2120
1567659600100000000,10:30:00.100000000,2716797.3501,2570000.0000,put,10.0000,20.0000,20.0000,42620.0000,-0.0100,0.7608,0.0000,-4.4000,2.3702,0.2087,0.0000,20.0000,0.2087
1567659600100000000,10:30:00.100000000,2716797.3501,2580000.0000,put,25.0000,35.0000,25.0000,45180.0000,-0.0100,0.7569,0.0000,-7.8000,4.2650,0.2086,0.0000,25.0000,0.2086
1567659600100000000,10:30:00.100000000,2716797.3501,2590000.0000,put,30.0000,40.0000,40.0000,37340.0000,-0.0100,0.7159,0.0000,-8.8000,5.0816,0.2085,0.0000,40.0000,0.2085
1567659600100000000,10:30:00.100000000,2716797.3501,2600000.0000,call,119210.0000,120170.0000,119270.0000,1760.0000,0.9200,1.2871,0.0002,-285.4000,91.0974,0.2083,116797.3501,2472.6499,0.2083
1567659600100000000,10:30:00.100000000,2716797.3501,2600000.0000,put,40.0000,45.0000,40.0000,315400.0000,-0.0100,0.6764,0.0000,-10.2000,6.2442,0.2084,0.0000,40.0000,0.2084
1567659600100000000,10:30:00.100000000,2716797.3501,2610000.0000,call,108470.0000,111445.0000,108560.0000,20.0000,0.9100,1.2279,0.0002,-297.3000,99.5298,0.2083,106797.3501,1762.6499,0.2083
1567659600100000000,10:30:00.100000000,2716797.3501,2610000.0000,put,50.0000,60.0000,60.0000,104180.0000,-0.0100,0.6400,0.0000,-12.5000,8.0964,0.2084,0.0000,60.0000,0.2084
1567659600100000000,10:30:00.100000000,2716797.3501,2620000.0000,put,65.0000,70.0000,70.0000,278360.0000,-0.0100,0.5985,0.0000,-14.5000,10.1092,0.2083,0.0000,70.0000,0.2083
1567659600100000000,10:30:00.100000000,2716797.3501,2630000.0000,put,110.0000,115.0000,110.0000,325140.0000,-0.0100,0.5761,0.0001,-21.7000,15.6836,0.2084,0.0000,110.0000,0.2084
1567659600100000000,10:30:00.100000000,2716797.3501,2640000.0000,call,79470.0000,81450.0000,80000.0000,2220.0000,0.8800,0.9996,0.0003,-301.1000,123.9228,0.2084,76797.3501,3202.6499,0.2084
1567659600100000000,10:30:00.100000000,2716797.3501,2640000.0000,put,210.0000,220.0000,215.0000,531380.0000,-0.0200,0.5642,0.0001,-35.8000,26.4293,0.2083,0.0000,215.0000,0.2083
1567659600100000000,10:30:00.100000000,2716797.3501,2650000.0000,call,69535.0000,70285.0000,69545.0000,49680.0000,0.8800,0.8610,0.0003,-257.5000,122.7078,0.2083,66797.3501,2747.6499,0.2083
1567659600100000000,10:30:00.100000000,2716797.3501,2650000.0000,put,365.0000,370.0000,370.0000,1303440.0000,-0.0300,0.5439,0.0002,-52.9000,40.6212,0.2084,0.0000,370.0000,0.2084
1567659600100000000,10:30:00.100000000,2716797.3501,2660000.0000,call,59835.0000,60320.0000,59750.0000,10140.0000,0.8700,0.7790,0.0004,-254.8000,134.2314,0.2083,56797.3501,2952.6499,0.2083
1567659600100000000,10:30:00.100000000,2716797.3501,2660000.0000,put,590.0000,600.0000,595.0000,635680.0000,-0.0500,0.5182,0.0003,-73.8000,59.4496,0.2083,0.0000,595.0000,0.2083
1567659600100000000,10:30:00.100000000,2716797.3501,2670000.0000,call,50410.0000,50920.0000,51000.0000,26800.0000,0.8400,0.7203,0.0005,-269.7000,153.8758,0.2083,46797.3501,4202.6499,0.2083
1567659600100000000,10:30:00.100000000,2716797.3501,2670000.0000,put,965.0000,980.0000,970.0000,753860.0000,-0.0700,0.4925,0.0004,-101.3000,85.8976,0.2083,0.0000,970.0000,0.2083
1567659600100000000,10:30:00.100000000,2716797.3501,2680000.0000,call,40990.0000,41250.0000,41325.0000,105440.0000,0.8100,0.6425,0.0006,-270.3000,172.9621,0.2083,36797.3501,4527.6499,0.2083
1567659600100000000,10:30:00.100000000,2716797.3501,2680000.0000,put,1640.0000,1650.0000,1635.0000,854480.0000,-0.1200,0.4704,0.0006,-138.1000,122.7291,0.2083,0.0000,1635.0000,0.2083
1567659600100000000,10:30:00.100000000,2716797.3501,2690000.0000,call,32195.0000,32375.0000,32495.0000,88820.0000,0.7600,0.5901,0.0008,-287.9000,200.8948,0.2083,26797.3501,5697.6499,0.2083
1567659600100000000,10:30:00.100000000,2716797.3501,2690000.0000,put,2685.0000,2705.0000,2695.0000,688800.0000,-0.1800,0.4445,0.0009,-176.5000,166.1742,0.2083,0.0000,2695.0000,0.2083
1567659600100000000,10:30:00.100000000,2716797.3501,2700000.0000,call,24080.0000,24190.0000,24190.0000,384700.0000,0.6800,0.5467,0.0010,-305.2000,230.3176,0.2083,16797.3501,7392.6499,0.2083
1567659600100000000,10:30:00.100000000,2716797.3501,2700000.0000,put,4570.0000,4600.0000,4595.0000,953300.0000,-0.2700,0.4274,0.0012,-218.6000,214.2300,0.2083,0.0000,4595.0000,0.2083
1567659600100000000,10:30:00.100000000,2716797.3501,2710000.0000,call,17195.0000,17290.0000,17210.0000,508100.0000,0.5800,0.5228,0.0012,-320.4000,253.3163,0.2083,6797.3501,10412.6499,0.2083
1567659600100000000,10:30:00.100000000,2716797.3501,2710000.0000,put,7595.0000,7630.0000,7595.0000,492920.0000,-0.4000,0.4140,0.0014,-246.9000,250.2319,0.2083,0.0000,7595.0000,0.2083
1567659600100000000,10:30:00.100000000,2716797.3501,2720000.0000,call,11655.0000,11685.0000,11660.0000,941360.0000,0.4600,0.5082,0.0012,-316.7000,257.9366,0.2083,0.0000,11660.0000,0.2083
1567659600100000000,10:30:00.100000000,2716797.3501,2720000.0000,put,11955.0000,12015.0000,11950.0000,380860.0000,-0.5500,0.3997,0.0015,-244.3000,257.2409,0.2083,3202.6499,8747.3501,0.2083
1567659600100000000,10:30:00.100000000,2716797.3501,2730000.0000,call,7570.0000,7595.0000,7600.0000,1120800.0000,0.3400,0.5050,0.0011,-292.1000,239.7003,0.2083,0.0000,7600.0000,0.2083
1567659600100000000,10:30:00.100000000,2716797.3501,2730000.0000,put,17880.0000,18015.0000,17650.0000,144320.0000,-0.7000,0.3877,0.0014,-207.9000,226.7774,0.2083,13202.6499,4447.3501,0.2083
1567659600100000000,10:30:00.100000000,2716797.3501,2740000.0000,call,4645.0000,4660.0000,4660.0000,891980.0000,0.2400,0.5033,0.0010,-246.2000,202.9093,0.2083,0.0000,4660.0000,0.2083
1567659600100000000,10:30:00.100000000,2716797.3501,2740000.0000,put,24910.0000,25095.0000,24635.0000,29180.0000,-0.8500,0.3525,0.0011,-128.9000,156.8270,0.2083,23202.6499,1432.3501,0.2083
1567659600100000000,10:30:00.100000000,2716797.3501,2750000.0000,call,2670.0000,2680.0000,2700.0000,2040820.0000,0.1500,0.5017,0.0007,-189.0000,156.3362,0.2083,0.0000,2700.0000,0.2083
1567659600100000000,10:30:00.100000000,2716797.3501,2760000.0000,call,1310.0000,1320.0000,1325.0000,1221760.0000,0.0800,0.4890,0.0005,-124.0000,105.2572,0.2083,0.0000,1325.0000,0.2083
1567659600100000000,10:30:00.100000000,2716797.3501,2770000.0000,call,560.0000,570.0000,565.0000,1051880.0000,0.0400,0.4756,0.0003,-70.2000,61.2572,0.2083,0.0000,565.0000,0.2083
1567659600100000000,10:30:00.100000000,2716797.3501,2780000.0000,call,230.0000,235.0000,235.0000,747020.0000,0.0200,0.4701,0.0002,-36.7000,32.4024,0.2083,0.0000,235.0000,0.2083
1567659600100000000,10:30:00.100000000,2716797.3501,2790000.0000,call,105.0000,110.0000,105.0000,407300.0000,0.0100,0.4784,0.0001,-20.4000,17.6479,0.2083,0.0000,105.0000,0.2083
1567659600100000000,10:30:00.100000000,2716797.3501,2800000.0000,call,70.0000,75.0000,75.0000,1098960.0000,0.0000,0.5094,0.0001,-15.1000,12.2614,0.2083,0.0000,75.0000,0.2083
1567659600100000000,10:30:00.100000000,2716797.3501,2810000.0000,call,45.0000,50.0000,45.0000,201760.0000,0.0000,0.5367,0.0000,-10.8000,8.3401,0.2084,0.0000,45.0000,0.2084
1567659600100000000,10:30:00.100000000,2716797.3501,2820000.0000,call,35.0000,40.0000,35.0000,159460.0000,0.0000,0.5728,0.0000,-9.0000,6.5010,0.2084,0.0000,35.0000,0.2084
1567659600100000000,10:30:00.100000000,2716797.3501,2820000.0000,put,98520.0000,101270.0000,108935.0000,2780.0000,-1.0000,0.0001,0.0000,4.6000,0.0000,0.2083,103202.6499,5732.3501,0.2083
1567659600100000000,10:30:00.100000000,2716797.3501,2830000.0000,call,35.0000,40.0000,35.0000,203240.0000,0.0000,0.6217,0.0000,-9.1000,6.0895,0.2084,0.0000,35.0000,0.2084
1567659600100000000,10:30:00.100000000,2716797.3501,2830000.0000,put,108340.0000,111470.0000,119130.0000,900.0000,-1.0000,0.0001,0.0000,4.6000,0.0000,0.2084,113202.6499,5927.3501,0.2084
1567659600100000000,10:30:00.100000000,2716797.3501,2840000.0000,call,25.0000,30.0000,30.0000,71680.0000,0.0000,0.6502,0.0000,-7.1000,4.5288,0.2084,0.0000,30.0000,0.2084
1567659600100000000,10:30:00.100000000,2716797.3501,2840000.0000,put,117400.0000,123385.0000,125000.0000,400.0000,-1.0000,0.0001,0.0000,4.6000,0.0000,0.2083,123202.6499,1797.3501,0.2083
1567659600100000000,10:30:00.100000000,2716797.3501,2850000.0000,call,20.0000,25.0000,25.0000,307420.0000,0.0000,0.6842,0.0000,-6.1000,3.6663,0.2083,0.0000,25.0000,0.2083
1567659600100000000,10:30:00.100000000,2716797.3501,2850000.0000,put,129410.0000,131450.0000,138925.0000,5900.0000,-1.0000,0.0001,0.0000,4.6000,0.0000,0.2084,133202.6499,5722.3501,0.2084
1567659600100000000,10:30:00.100000000,2716797.3501,2860000.0000,call,25.0000,30.0000,25.0000,48060.0000,0.0000,0.7423,0.0000,-7.3000,4.0501,0.2086,0.0000,25.0000,0.2086
1567659600100000000,10:30:00.100000000,2716797.3501,2860000.0000,put,137525.0000,141440.0000,149125.0000,260.0000,-1.0000,0.0001,0.0000,4.7000,0.0000,0.2083,143202.6499,5922.3501,0.2083
1567659600100000000,10:30:00.100000000,2716797.3501,2870000.0000,call,20.0000,30.0000,20.0000,31780.0000,0.0000,0.7813,0.0000,-6.8000,3.5979,0.2087,0.0000,20.0000,0.2087
1567659600100000000,10:30:00.100000000,2716797.3501,2870000.0000,put,147520.0000,151655.0000,159125.0000,200.0000,-1.0000,0.0001,0.0000,4.7000,0.0000,0.2083,153202.6499,5922.3501,0.2083
1567659600100000000,10:30:00.100000000,2716797.3501,2880000.0000,call,10.0000,20.0000,15.0000,39720.0000,0.0000,0.7774,0.0000,-4.3000,2.3377,0.2159,0.0000,15.0000,0.2159
1567659600100000000,10:30:00.100000000,2716797.3501,2890000.0000,call,15.0000,25.0000,15.0000,29540.0000,0.0000,0.8541,0.0000,-5.7000,2.7521,0.2086,0.0000,15.0000,0.2086
1567659600100000000,10:30:00.100000000,2716797.3501,2890000.0000,put,167515.0000,175045.0000,178920.0000,100.0000,-1.0000,0.0001,0.0000,4.7000,0.0000,0.2083,173202.6499,5717.3501,0.2083
1567659600100000000,10:30:00.100000000,2716797.3501,2900000.0000,call,15.0000,25.0000,15.0000,153560.0000,0.0000,0.8975,0.0000,-5.7000,2.6382,0.2086,0.0000,15.0000,0.2086
